UsuarioID,TIPO_CLIENTE_BEME,SEGMENTO_BEME,NANO_SEGMENTO,MICRO_SEGMENTO,MODULO,ZONA,CTA_CTA_BIPERSONAL,CTA_CTA_UNIPERSONAL,CUENTA_PROVEEDOR,CUENTA_RUT,CUENTA_EMPRENDEDOR,CAJA_VECINA,CHEQ_MICROEMPRESA,CHEQ_OTRA,CTA_CTE_OTRA,LINEA_DE_CREDITO,TARJETA,EDAD,COMPORTAMIENTO_SBIF,COMPORTAMIENTO_BEME,SEXO,TIPO_PERSONA,TIPO_SOCIEDAD_CRITERIO_BEME,TRX_APP,TRX_BATCH,TRX_BECO,TRX_Buzonera,TRX_Caja,TRX_Caja_Vecina,TRX_Cajero_Automatico,TRX_Dispensadores,TRX_FALABELLA,TRX_Internet,TRX_Meson,TRX_MYPE,TRX_RedBanc,TRX_RedCompra,TRX_ServiEstado,Uso_Digital_3M,Uso_Web_3M,Uso_App_3M,Uso_Digital_Anual,Uso_Web_Anual,Uso_App_Anual,Con_Clave_Atm,Con_Clave_INET,Hab_BIPass,PERFIL_RIESGO,INF_COMERCIAL,GRP_PROPENSION,TIPO_CLIENTE,TIENE_PREAP,CANAL
1305,Microempresas,Transporte,Segmento C,Segmento A,Region 2,Zona 3,0,1,1,0,1,1,0,0,1,0,0,29,Bueno,Regular,F,1,Sociedad,3,48,59,82,38,14,39,66,86,43,2,91,31,12,1,1,1,0,0,0,0,0,0,0,Malo,CON OBSERVACIONES-EVALUABLE,[1]Alta_Propension,Castigado o Sin Producto,SI,RED SUCURSALES
1306,deudor no comercial,Transporte,Segmento A,Segmento A,Region 2,Zona 1,1,1,0,0,1,0,1,1,0,1,1,47,Malo,Bueno,F,1,SPA,68,90,39,12,41,99,51,4,14,51,79,2,40,57,21,1,1,1,1,1,1,1,0,0,Malo,SUJETO DE CREDITO-EVALUABLE,[1]Alta_Propension,Cliente No Financiado,NO,RED SUCURSALES
1307,deudor comercial,Turismo,Segmento A,Segmento A,Region 3,Zona 1,1,0,1,0,1,1,0,1,1,0,1,30,Bueno,Regular,F,1,Cooperativas,31,32,10,69,42,4,44,41,44,79,12,53,21,77,28,0,0,0,1,0,1,1,0,0,Bueno,NO SUJETO DE CREDITO,[1]Alta_Propension,Cliente No Financiado,NO,RED SUCURSALES
1308,deudor no comercial,Transporte,Segmento B,Segmento A,Region 2,Zona 2,0,1,0,1,0,0,1,1,1,0,1,31,Bueno,Regular,M,1,Federacion,77,61,99,90,62,81,55,74,4,76,47,78,71,37,93,1,1,1,1,0,0,0,0,1,Excelente,CON OBSERVACIONES-EVALUABLE,[1]Alta_Propension,Cliente Finaciado,SI,VENTA CENTRALIZADA
1309,Microempresas,Turismo,Segmento B,Segmento C,Region 3,Zona 2,1,0,1,1,1,1,0,0,0,0,0,37,Malo,Regular,F,2,SPA,56,27,46,77,90,31,23,16,61,52,22,85,66,58,47,1,1,0,1,1,0,1,0,0,Excelente,NO SUJETO DE CREDITO,[3]Baja_Propension,Castigado o Sin Producto,NO,SALESFORCE - CCL
1310,Microempresas,Turismo,Segmento C,Segmento C,Region 3,Zona 1,1,0,0,0,0,0,0,0,0,0,1,27,Regular,Regular,F,1,SPA,12,90,68,51,3,3,89,1,56,60,46,27,81,20,10,0,1,1,1,1,1,1,1,1,Excelente,SUJETO DE CREDITO-EVALUABLE,[1]Alta_Propension,Castigado o Sin Producto,NO,SALESFORCE - CCL
1311,deudor no comercial,Turismo,Segmento B,Segmento B,Region 2,Zona 2,0,1,1,0,1,1,1,0,1,1,1,57,Bueno,Regular,M,1,Federacion,81,72,50,25,51,16,8,61,16,32,88,49,83,36,51,1,1,1,1,1,1,0,1,0,Excelente,NO SUJETO DE CREDITO,[3]Baja_Propension,Castigado o Sin Producto,NO,VENTA CENTRALIZADA
1312,Microempresas,Transporte,Segmento B,Segmento B,Region 2,Zona 2,1,0,0,0,1,0,0,1,0,1,0,66,Malo,Regular,M,2,Sociedad,1,73,92,98,17,61,10,0,86,52,90,46,55,54,7,1,1,0,0,1,1,0,0,0,Malo,CON OBSERVACIONES-EVALUABLE,[3]Baja_Propension,Cliente Finaciado,NO,SALESFORCE -WEB
1313,deudor no comercial,Comercial,Segmento B,Segmento B,Region 2,Zona 1,0,0,0,0,0,1,0,1,1,1,1,52,Bueno,Bueno,M,2,Federacion,73,80,5,43,96,51,26,20,31,69,83,83,42,57,94,0,0,1,0,0,1,0,1,0,Bueno,SUJETO DE CREDITO-EVALUABLE,[1]Alta_Propension,Cliente Finaciado,SI,
1314,deudor comercial,Turismo,Segmento B,Segmento B,Region 1,Zona 3,0,0,0,1,1,0,0,0,1,1,0,32,Malo,Bueno,M,2,Federacion,10,57,69,9,34,39,13,53,34,47,78,2,82,30,8,1,1,1,0,0,0,1,0,1,Bueno,SUJETO DE CREDITO-EVALUABLE,[2]Media_Propension,Castigado o Sin Producto,SI,
1315,Microempresas,Turismo,Segmento B,Segmento B,Region 2,Zona 3,1,0,1,0,1,1,0,1,0,1,0,29,Regular,Regular,M,2,SPA,90,43,93,28,68,13,52,17,42,72,31,24,84,37,34,1,1,1,1,0,0,0,0,0,Bueno,CON OBSERVACIONES-EVALUABLE,[1]Alta_Propension,Castigado o Sin Producto,NO,SALESFORCE - CCL
1316,deudor no comercial,Comercial,Segmento C,Segmento C,Region 1,Zona 1,1,1,1,1,0,1,1,0,0,1,0,57,Malo,Malo,M,1,Sociedad,45,62,64,98,97,69,25,88,7,32,29,23,97,99,73,1,1,0,0,1,1,0,1,1,Malo,NO SUJETO DE CREDITO,[2]Media_Propension,Cliente Finaciado,SI,
1317,Microempresas,Turismo,Segmento B,Segmento A,Region 2,Zona 2,1,1,0,1,1,0,1,0,1,0,1,32,Bueno,Regular,M,2,Cooperativas,33,81,51,0,71,92,94,21,52,30,37,31,81,64,54,1,1,0,0,0,0,1,0,0,Malo,SUJETO DE CREDITO-EVALUABLE,[3]Baja_Propension,Cliente Finaciado,NO,VENTA CENTRALIZADA
1318,deudor no comercial,Transporte,Segmento A,Segmento B,Region 2,Zona 1,1,1,0,1,1,1,0,0,0,1,0,52,Bueno,Regular,F,1,Federacion,14,87,38,92,7,83,45,67,19,10,13,98,70,42,38,1,0,0,1,1,1,1,0,0,Bueno,NO SUJETO DE CREDITO,[1]Alta_Propension,Cliente Finaciado,NO,SALESFORCE - CCL
1319,deudor comercial,Transporte,Segmento C,Segmento A,Region 3,Zona 2,0,0,0,0,1,1,0,1,0,1,1,40,Bueno,Malo,M,2,Federacion,20,93,12,23,92,3,97,43,96,68,96,91,97,59,46,0,0,1,0,1,1,0,1,1,Excelente,NO SUJETO DE CREDITO,[2]Media_Propension,Cliente No Financiado,NO,SALESFORCE -WEB
1320,deudor comercial,Transporte,Segmento B,Segmento A,Region 2,Zona 1,0,0,0,0,1,0,0,1,1,0,1,37,Bueno,Malo,F,2,Sindicatos,71,43,53,37,47,88,9,84,60,37,38,65,52,28,61,0,1,0,1,1,0,1,0,1,Malo,NO SUJETO DE CREDITO,[2]Media_Propension,Cliente Finaciado,SI,
1321,deudor comercial,Turismo,Segmento C,Segmento C,Region 2,Zona 3,1,1,0,0,1,1,0,0,1,0,1,48,Malo,Regular,M,1,Federacion,22,71,55,78,44,24,16,98,72,2,28,19,14,77,2,1,0,0,1,0,1,0,0,1,Bueno,NO SUJETO DE CREDITO,[3]Baja_Propension,Cliente No Financiado,NO,SALESFORCE - CCL
1322,Microempresas,Turismo,Segmento A,Segmento B,Region 2,Zona 2,0,1,0,0,1,0,1,1,0,0,0,38,Malo,Malo,F,2,Federacion,70,39,72,25,96,72,63,43,62,82,26,84,6,53,78,0,1,1,0,0,0,1,1,0,Bueno,NO SUJETO DE CREDITO,[1]Alta_Propension,Castigado o Sin Producto,SI,RED SUCURSALES
1323,deudor no comercial,Turismo,Segmento C,Segmento B,Region 1,Zona 1,1,1,0,1,0,1,1,0,1,1,1,39,Regular,Bueno,F,2,Sociedad,63,76,54,85,72,81,95,59,92,48,51,85,90,65,27,0,0,0,0,1,1,0,0,0,Malo,SUJETO DE CREDITO-EVALUABLE,[1]Alta_Propension,Castigado o Sin Producto,SI,RED SUCURSALES
1324,Microempresas,Turismo,Segmento A,Segmento A,Region 1,Zona 3,0,1,0,0,1,1,1,0,1,0,1,36,Malo,Malo,F,2,Federacion,5,13,54,29,11,1,54,44,66,10,99,83,20,49,28,0,1,0,0,1,0,1,1,0,Bueno,CON OBSERVACIONES-EVALUABLE,[3]Baja_Propension,Cliente No Financiado,NO,SALESFORCE - CCL
1325,Microempresas,Turismo,Segmento B,Segmento C,Region 3,Zona 2,0,0,0,0,0,0,1,0,1,0,1,71,Regular,Malo,M,2,Sociedad,87,29,59,44,15,58,87,40,56,20,73,66,51,9,53,0,0,0,0,0,0,0,1,0,Malo,SUJETO DE CREDITO-EVALUABLE,[1]Alta_Propension,Cliente No Financiado,SI,SALESFORCE -WEB
1326,deudor no comercial,Comercial,Segmento C,Segmento C,Region 2,Zona 2,0,1,0,0,1,1,0,0,1,0,1,74,Regular,Bueno,F,2,Sindicatos,24,24,15,5,39,78,65,21,72,1,8,29,65,83,50,1,0,0,0,1,1,0,1,1,Malo,SUJETO DE CREDITO-EVALUABLE,[1]Alta_Propension,Cliente Finaciado,SI,
1327,Microempresas,Turismo,Segmento C,Segmento C,Region 1,Zona 1,0,1,0,0,1,0,1,1,0,0,1,32,Regular,Regular,M,2,Sociedad,58,94,63,33,65,40,18,87,2,94,8,81,6,42,87,1,0,0,0,1,0,0,0,0,Bueno,SUJETO DE CREDITO-EVALUABLE,[1]Alta_Propension,Cliente Finaciado,SI,SALESFORCE - CCL
1328,deudor no comercial,Comercial,Segmento A,Segmento C,Region 1,Zona 2,0,0,1,1,1,0,0,1,1,0,0,27,Malo,Regular,M,1,Sindicatos,70,43,20,28,56,33,41,83,24,89,16,49,23,29,91,1,0,1,0,1,0,0,1,0,Malo,SUJETO DE CREDITO-EVALUABLE,[2]Media_Propension,Castigado o Sin Producto,SI,VENTA CENTRALIZADA
1329,deudor comercial,Transporte,Segmento A,Segmento A,Region 3,Zona 2,0,0,0,0,0,0,0,1,0,1,1,29,Bueno,Bueno,M,2,Sindicatos,71,71,22,73,50,99,98,87,63,24,32,88,63,58,79,0,0,1,0,1,1,0,0,1,Malo,NO SUJETO DE CREDITO,[3]Baja_Propension,Cliente No Financiado,NO,
1330,deudor no comercial,Turismo,Segmento A,Segmento C,Region 3,Zona 3,0,0,0,0,1,0,1,1,0,1,0,19,Malo,Bueno,F,2,Sociedad,52,47,56,99,75,77,13,93,96,18,16,85,58,93,33,1,1,1,1,1,0,0,1,1,Malo,SUJETO DE CREDITO-EVALUABLE,[3]Baja_Propension,Cliente No Financiado,SI,SALESFORCE - CCL
1331,deudor comercial,Turismo,Segmento B,Segmento C,Region 2,Zona 2,0,0,0,1,0,1,1,1,1,0,1,18,Regular,Regular,F,2,Cooperativas,96,8,78,21,32,5,93,94,44,76,47,56,98,64,48,0,0,0,0,0,1,1,1,1,Malo,SUJETO DE CREDITO-EVALUABLE,[3]Baja_Propension,Cliente No Financiado,SI,SALESFORCE -WEB
1332,deudor comercial,Transporte,Segmento C,Segmento A,Region 3,Zona 3,0,1,0,0,1,1,0,0,1,1,0,39,Bueno,Bueno,M,1,SPA,9,6,45,81,23,77,52,97,67,75,28,6,48,51,42,0,0,1,1,1,0,1,1,0,Malo,CON OBSERVACIONES-EVALUABLE,[2]Media_Propension,Cliente Finaciado,SI,SALESFORCE -WEB
1333,Microempresas,Comercial,Segmento B,Segmento A,Region 2,Zona 1,1,1,1,0,1,0,0,1,1,1,0,60,Bueno,Bueno,M,2,Cooperativas,77,99,55,24,1,61,18,76,26,51,66,95,12,33,53,1,0,0,1,0,0,1,0,0,Excelente,CON OBSERVACIONES-EVALUABLE,[1]Alta_Propension,Castigado o Sin Producto,SI,RED SUCURSALES
1334,deudor comercial,Comercial,Segmento A,Segmento A,Region 2,Zona 1,0,0,1,1,0,1,0,1,0,1,1,25,Regular,Bueno,F,2,Sociedad,94,94,44,45,53,70,47,76,61,90,92,14,36,36,5,0,1,1,1,0,0,1,0,1,Excelente,NO SUJETO DE CREDITO,[2]Media_Propension,Cliente No Financiado,NO,
1335,deudor comercial,Transporte,Segmento A,Segmento C,Region 1,Zona 1,1,0,0,0,0,1,0,0,1,1,0,66,Malo,Regular,M,2,Cooperativas,65,57,0,81,16,33,30,37,65,48,95,40,57,56,10,0,1,1,1,1,1,0,1,0,Malo,CON OBSERVACIONES-EVALUABLE,[1]Alta_Propension,Cliente Finaciado,NO,RED SUCURSALES
1336,deudor no comercial,Comercial,Segmento C,Segmento A,Region 2,Zona 3,1,1,0,0,1,0,1,0,0,0,0,26,Bueno,Bueno,F,2,Federacion,9,16,24,26,15,32,49,32,34,66,12,9,79,95,16,1,0,0,0,1,0,0,1,0,Excelente,NO SUJETO DE CREDITO,[1]Alta_Propension,Castigado o Sin Producto,SI,
1337,deudor no comercial,Transporte,Segmento A,Segmento A,Region 2,Zona 1,1,0,1,0,1,1,1,0,0,0,1,40,Regular,Regular,F,2,Sociedad,74,93,6,49,83,70,95,95,51,38,63,54,11,25,65,1,1,0,0,0,1,1,1,1,Excelente,CON OBSERVACIONES-EVALUABLE,[1]Alta_Propension,Castigado o Sin Producto,NO,RED SUCURSALES
1338,Microempresas,Transporte,Segmento C,Segmento A,Region 2,Zona 1,0,0,0,0,0,0,0,0,1,0,1,44,Regular,Bueno,M,1,Sindicatos,72,39,79,19,37,24,13,66,22,58,33,81,27,63,75,0,0,1,1,1,1,1,1,0,Excelente,NO SUJETO DE CREDITO,[3]Baja_Propension,Castigado o Sin Producto,SI,VENTA CENTRALIZADA
1339,deudor comercial,Comercial,Segmento C,Segmento C,Region 2,Zona 1,1,0,1,0,1,1,0,0,0,0,0,68,Malo,Regular,F,1,SPA,96,5,23,91,2,38,33,14,93,22,84,32,54,25,50,0,1,0,0,0,0,0,1,0,Excelente,CON OBSERVACIONES-EVALUABLE,[3]Baja_Propension,Cliente Finaciado,SI,RED SUCURSALES
1340,deudor comercial,Comercial,Segmento B,Segmento A,Region 3,Zona 3,0,0,0,0,1,1,1,0,1,1,0,39,Regular,Regular,M,1,Cooperativas,47,72,26,43,21,15,27,33,54,56,7,13,43,76,13,1,0,0,1,0,0,1,1,0,Excelente,CON OBSERVACIONES-EVALUABLE,[3]Baja_Propension,Castigado o Sin Producto,NO,SALESFORCE - CCL
1341,deudor comercial,Turismo,Segmento B,Segmento A,Region 3,Zona 3,1,0,0,1,1,1,0,0,1,1,0,43,Malo,Malo,M,1,Federacion,14,77,47,41,76,13,50,28,73,4,74,95,3,33,34,1,1,0,1,0,1,1,1,0,Excelente,CON OBSERVACIONES-EVALUABLE,[3]Baja_Propension,Castigado o Sin Producto,NO,
1342,deudor no comercial,Comercial,Segmento C,Segmento C,Region 3,Zona 2,0,0,1,0,0,1,1,0,1,0,1,51,Bueno,Regular,F,1,Sociedad,10,95,40,72,1,21,66,2,45,85,80,35,85,1,63,0,0,1,0,0,1,1,1,0,Excelente,NO SUJETO DE CREDITO,[1]Alta_Propension,Cliente No Financiado,NO,
1343,deudor no comercial,Comercial,Segmento B,Segmento B,Region 1,Zona 1,0,1,1,1,0,0,0,1,0,0,0,45,Bueno,Regular,M,2,SPA,9,13,55,8,95,45,41,63,17,3,94,77,19,5,78,0,1,0,0,1,0,1,1,0,Bueno,SUJETO DE CREDITO-EVALUABLE,[1]Alta_Propension,Cliente Finaciado,SI,VENTA CENTRALIZADA
1344,Microempresas,Turismo,Segmento B,Segmento C,Region 3,Zona 3,1,1,1,1,0,1,0,1,0,1,0,71,Bueno,Malo,M,2,Sindicatos,57,81,45,45,68,20,0,82,16,99,73,91,81,31,68,0,0,1,0,1,1,0,1,0,Malo,CON OBSERVACIONES-EVALUABLE,[3]Baja_Propension,Castigado o Sin Producto,NO,
1345,deudor comercial,Comercial,Segmento B,Segmento B,Region 2,Zona 1,1,0,0,0,0,0,0,0,0,0,1,58,Bueno,Malo,M,1,Federacion,96,93,52,67,10,49,28,47,7,33,79,66,22,6,58,0,0,1,0,1,1,0,1,0,Malo,NO SUJETO DE CREDITO,[2]Media_Propension,Cliente No Financiado,SI,VENTA CENTRALIZADA
1346,Microempresas,Transporte,Segmento B,Segmento A,Region 2,Zona 3,0,1,1,0,0,1,1,1,0,1,0,37,Malo,Bueno,M,1,Cooperativas,86,41,65,90,55,95,83,55,8,27,37,61,31,67,51,0,1,0,0,1,1,0,0,0,Malo,CON OBSERVACIONES-EVALUABLE,[3]Baja_Propension,Cliente Finaciado,NO,SALESFORCE -WEB
1347,Microempresas,Turismo,Segmento A,Segmento C,Region 2,Zona 3,1,1,1,1,1,1,1,0,1,1,0,51,Malo,Regular,F,1,Sociedad,85,76,62,91,94,80,33,21,14,14,84,37,37,22,80,0,1,0,1,0,0,1,1,0,Bueno,NO SUJETO DE CREDITO,[1]Alta_Propension,Castigado o Sin Producto,NO,SALESFORCE -WEB
1348,Microempresas,Transporte,Segmento C,Segmento C,Region 2,Zona 3,0,1,0,1,1,1,1,0,0,1,0,43,Regular,Malo,M,2,Cooperativas,0,1,30,84,76,87,31,12,79,21,41,78,95,75,43,1,1,1,0,0,0,0,0,0,Malo,CON OBSERVACIONES-EVALUABLE,[1]Alta_Propension,Castigado o Sin Producto,SI,
1349,Microempresas,Transporte,Segmento A,Segmento A,Region 1,Zona 1,0,1,0,0,0,1,1,1,1,0,1,54,Malo,Regular,F,2,Federacion,91,44,3,3,73,98,27,0,28,66,98,53,48,41,1,0,1,0,0,0,0,1,0,1,Bueno,NO SUJETO DE CREDITO,[3]Baja_Propension,Cliente No Financiado,SI,SALESFORCE -WEB
1350,deudor no comercial,Turismo,Segmento B,Segmento C,Region 2,Zona 1,1,0,0,1,1,0,0,1,0,0,1,63,Regular,Regular,M,1,Cooperativas,7,47,61,4,76,26,47,72,97,14,69,82,77,12,77,1,1,0,1,1,0,0,1,1,Bueno,SUJETO DE CREDITO-EVALUABLE,[3]Baja_Propension,Cliente No Financiado,NO,
1351,deudor comercial,Transporte,Segmento A,Segmento C,Region 3,Zona 1,0,0,1,0,1,0,1,0,0,1,0,73,Regular,Malo,M,1,Federacion,88,80,62,65,6,91,5,9,34,56,48,9,35,46,38,1,1,0,1,0,1,0,0,1,Excelente,NO SUJETO DE CREDITO,[2]Media_Propension,Cliente No Financiado,SI,
1352,deudor comercial,Transporte,Segmento A,Segmento C,Region 3,Zona 1,0,1,0,1,0,0,0,0,0,1,1,59,Bueno,Regular,F,2,SPA,93,58,8,22,83,97,89,11,17,61,83,96,19,58,13,0,0,1,1,1,0,1,0,1,Bueno,NO SUJETO DE CREDITO,[3]Baja_Propension,Cliente Finaciado,NO,SALESFORCE - CCL
1353,deudor no comercial,Comercial,Segmento C,Segmento A,Region 3,Zona 1,1,1,0,0,1,0,0,1,1,0,1,45,Regular,Malo,M,1,SPA,13,21,16,4,79,43,61,97,28,67,54,78,40,74,15,0,1,1,1,0,0,0,1,0,Excelente,SUJETO DE CREDITO-EVALUABLE,[2]Media_Propension,Cliente Finaciado,SI,
1354,Microempresas,Turismo,Segmento C,Segmento C,Region 3,Zona 3,1,0,1,0,1,0,1,0,0,0,0,28,Regular,Regular,M,2,Sociedad,91,61,67,58,20,14,83,0,68,68,65,29,54,46,80,1,1,0,1,1,1,0,1,0,Malo,NO SUJETO DE CREDITO,[3]Baja_Propension,Castigado o Sin Producto,SI,RED SUCURSALES
1355,deudor comercial,Comercial,Segmento A,Segmento A,Region 3,Zona 3,1,1,1,1,1,0,1,1,1,0,1,42,Bueno,Regular,M,2,Cooperativas,47,92,86,97,73,86,93,61,46,50,28,77,38,95,15,0,0,1,0,1,0,0,0,0,Excelente,NO SUJETO DE CREDITO,[1]Alta_Propension,Castigado o Sin Producto,NO,SALESFORCE - CCL
1356,Microempresas,Turismo,Segmento B,Segmento C,Region 2,Zona 2,1,0,1,1,1,1,0,0,1,0,1,32,Bueno,Malo,M,1,Federacion,28,7,96,7,91,41,13,65,62,44,79,91,55,61,91,1,1,1,1,1,1,1,1,1,Malo,NO SUJETO DE CREDITO,[3]Baja_Propension,Cliente No Financiado,NO,
1357,deudor no comercial,Transporte,Segmento B,Segmento C,Region 1,Zona 1,0,1,1,1,0,0,1,1,0,0,1,18,Malo,Bueno,M,2,Sociedad,73,1,42,32,37,24,63,35,24,20,75,22,65,51,32,0,0,1,0,1,1,0,1,0,Malo,NO SUJETO DE CREDITO,[3]Baja_Propension,Castigado o Sin Producto,NO,RED SUCURSALES
1358,Microempresas,Transporte,Segmento C,Segmento C,Region 3,Zona 1,1,0,0,1,1,1,1,0,0,0,1,49,Malo,Malo,F,2,Sociedad,65,98,40,80,6,12,48,70,88,52,91,51,96,78,83,1,0,0,0,1,1,1,1,0,Malo,CON OBSERVACIONES-EVALUABLE,[1]Alta_Propension,Castigado o Sin Producto,SI,
1359,deudor no comercial,Transporte,Segmento A,Segmento B,Region 2,Zona 1,0,0,0,0,1,1,1,0,1,1,1,60,Regular,Regular,F,1,Sindicatos,34,30,26,57,53,65,22,35,66,92,31,75,92,69,90,1,0,1,1,1,0,1,1,1,Excelente,CON OBSERVACIONES-EVALUABLE,[1]Alta_Propension,Cliente Finaciado,SI,
1360,deudor no comercial,Transporte,Segmento B,Segmento A,Region 3,Zona 2,1,0,0,0,0,1,1,0,1,1,1,55,Malo,Malo,F,2,SPA,74,22,91,9,9,48,77,67,79,9,29,75,88,18,36,1,0,0,0,0,0,1,0,0,Bueno,NO SUJETO DE CREDITO,[2]Media_Propension,Cliente Finaciado,SI,RED SUCURSALES
1361,Microempresas,Transporte,Segmento C,Segmento B,Region 1,Zona 1,1,0,1,0,1,1,1,1,0,0,0,60,Bueno,Malo,F,1,Federacion,26,0,13,80,13,73,98,81,55,9,78,72,10,76,6,0,1,1,0,1,1,1,1,0,Bueno,SUJETO DE CREDITO-EVALUABLE,[3]Baja_Propension,Cliente No Financiado,NO,
1362,Microempresas,Comercial,Segmento C,Segmento C,Region 1,Zona 2,1,0,0,0,0,0,1,1,1,1,1,32,Malo,Bueno,F,2,SPA,18,42,37,23,98,94,35,98,60,78,69,67,9,28,68,1,1,1,1,0,1,1,1,1,Bueno,SUJETO DE CREDITO-EVALUABLE,[2]Media_Propension,Cliente No Financiado,NO,VENTA CENTRALIZADA
1363,deudor no comercial,Comercial,Segmento C,Segmento A,Region 3,Zona 2,0,1,0,0,1,1,0,1,1,0,1,38,Regular,Regular,F,2,Cooperativas,38,74,16,82,16,2,82,86,39,68,70,19,18,3,24,1,1,1,0,1,1,0,0,1,Bueno,CON OBSERVACIONES-EVALUABLE,[3]Baja_Propension,Castigado o Sin Producto,NO,SALESFORCE -WEB
1364,Microempresas,Comercial,Segmento B,Segmento C,Region 2,Zona 3,1,0,0,0,1,1,0,0,1,1,1,66,Regular,Regular,M,1,Sindicatos,32,1,82,40,3,66,89,29,13,47,56,23,84,87,31,0,1,0,0,1,1,1,1,0,Bueno,SUJETO DE CREDITO-EVALUABLE,[2]Media_Propension,Cliente Finaciado,NO,VENTA CENTRALIZADA
1365,deudor no comercial,Turismo,Segmento B,Segmento B,Region 2,Zona 1,0,1,0,1,0,0,1,0,1,0,1,28,Malo,Bueno,F,1,Sindicatos,1,2,19,99,88,22,35,68,70,63,91,49,20,5,89,0,0,1,1,1,1,1,0,1,Excelente,CON OBSERVACIONES-EVALUABLE,[2]Media_Propension,Cliente No Financiado,NO,SALESFORCE - CCL
1366,Microempresas,Comercial,Segmento C,Segmento C,Region 1,Zona 3,0,0,1,1,1,1,1,0,1,0,0,38,Bueno,Regular,M,1,Sociedad,82,50,83,10,93,83,60,16,52,10,42,9,30,69,44,0,0,0,0,1,1,1,0,1,Bueno,SUJETO DE CREDITO-EVALUABLE,[1]Alta_Propension,Cliente No Financiado,SI,VENTA CENTRALIZADA
1367,deudor no comercial,Transporte,Segmento A,Segmento C,Region 1,Zona 1,0,1,1,1,0,0,1,0,0,0,0,51,Bueno,Regular,F,1,SPA,55,89,62,1,4,52,79,12,27,67,84,53,48,85,2,1,0,1,1,0,1,0,1,0,Bueno,SUJETO DE CREDITO-EVALUABLE,[2]Media_Propension,Castigado o Sin Producto,SI,RED SUCURSALES
1368,deudor no comercial,Turismo,Segmento A,Segmento C,Region 2,Zona 1,1,1,0,0,0,0,1,0,1,1,1,28,Malo,Regular,M,1,Sociedad,71,32,88,93,69,95,59,22,14,57,24,87,76,85,52,1,0,0,0,1,1,0,0,0,Malo,SUJETO DE CREDITO-EVALUABLE,[3]Baja_Propension,Cliente Finaciado,NO,VENTA CENTRALIZADA
1369,deudor no comercial,Transporte,Segmento A,Segmento C,Region 3,Zona 2,1,0,1,1,0,1,0,0,0,1,1,37,Regular,Bueno,F,2,Cooperativas,93,30,92,18,39,29,74,31,89,74,13,90,53,58,38,1,1,0,1,1,0,1,0,1,Excelente,CON OBSERVACIONES-EVALUABLE,[3]Baja_Propension,Cliente Finaciado,SI,VENTA CENTRALIZADA
1370,deudor no comercial,Turismo,Segmento A,Segmento B,Region 1,Zona 1,0,0,1,1,0,0,1,1,0,0,0,56,Malo,Regular,F,2,Cooperativas,33,90,91,34,71,18,33,0,64,22,51,79,13,93,32,1,1,1,0,1,1,1,1,1,Malo,CON OBSERVACIONES-EVALUABLE,[1]Alta_Propension,Castigado o Sin Producto,SI,SALESFORCE - CCL
1371,deudor no comercial,Transporte,Segmento C,Segmento C,Region 1,Zona 1,1,0,0,0,1,1,0,0,1,0,1,71,Malo,Regular,F,1,SPA,25,95,73,93,30,7,72,62,62,35,14,70,51,31,47,1,0,1,1,1,0,1,1,1,Bueno,NO SUJETO DE CREDITO,[2]Media_Propension,Cliente Finaciado,NO,RED SUCURSALES
1372,deudor comercial,Comercial,Segmento C,Segmento C,Region 2,Zona 2,0,0,1,1,1,0,0,1,0,1,1,34,Malo,Regular,M,2,Cooperativas,11,43,0,52,89,55,10,93,61,37,74,73,88,96,97,0,0,1,0,1,0,1,0,1,Malo,CON OBSERVACIONES-EVALUABLE,[3]Baja_Propension,Cliente No Financiado,NO,SALESFORCE - CCL
1373,deudor comercial,Comercial,Segmento B,Segmento C,Region 1,Zona 3,0,0,1,1,0,0,0,0,1,1,1,70,Bueno,Bueno,F,1,Sociedad,88,59,72,96,34,45,42,64,15,28,43,62,99,32,53,0,1,1,0,1,0,0,1,0,Excelente,NO SUJETO DE CREDITO,[2]Media_Propension,Castigado o Sin Producto,SI,RED SUCURSALES
1374,Microempresas,Transporte,Segmento C,Segmento C,Region 1,Zona 3,1,0,1,0,1,0,0,0,0,1,1,26,Malo,Regular,M,1,Sindicatos,9,9,95,60,82,91,98,9,77,28,96,29,23,97,49,0,0,0,0,1,0,1,1,1,Excelente,NO SUJETO DE CREDITO,[1]Alta_Propension,Castigado o Sin Producto,SI,SALESFORCE - CCL
1375,deudor comercial,Comercial,Segmento C,Segmento A,Region 1,Zona 1,0,0,0,1,0,0,0,1,1,1,1,49,Malo,Bueno,F,2,SPA,17,31,51,31,96,43,33,44,18,15,89,95,45,20,19,0,0,1,1,0,0,0,0,1,Bueno,SUJETO DE CREDITO-EVALUABLE,[1]Alta_Propension,Cliente Finaciado,NO,VENTA CENTRALIZADA
1376,deudor comercial,Transporte,Segmento A,Segmento A,Region 1,Zona 2,1,0,0,0,0,1,1,0,0,0,1,60,Bueno,Bueno,M,1,Cooperativas,79,43,10,53,26,76,75,58,20,48,72,98,43,75,98,0,0,0,0,1,0,0,0,1,Bueno,NO SUJETO DE CREDITO,[3]Baja_Propension,Cliente Finaciado,NO,SALESFORCE - CCL
